FID,FID_04km_b,Lon04,Lat04,FID_44km,GroundMean04,AOD_Kriging04,RoadLength04,AOD_RF,PM_RF
4147,5973,126.5276361,45.93456431,34,19.18472755,0.431791918,1260.508896,0.37745677,21.55767390570004
4148,5974,126.5284678,45.93811577,34,19.18472755,0.431791918,1206.405428,0.37580289,21.55767390570004
4149,5976,126.5292996,45.94166723,34,19.18472755,0.460420398,1202.412295,0.44253405,21.570169034800042
4446,6277,126.5565954,45.9020867,34,19.18472755,0.513618424,760.0056322,0.46497732,20.213642227700028
4447,6279,126.563349,45.90860749,34,19.18472755,0.513618424,683.8635173,0.46424474,20.31540302000003
4448,6280,126.5641826,45.91215874,34,19.18472755,0.460420398,286.44037,0.44042903,21.570169034800042
4449,6281,126.5344875,45.91919768,34,19.18472755,0.384397242,996.3899175,0.36023719,21.55767390570004
4450,6282,126.5523415,45.90621953,34,19.18472755,0.460420398,809.800602,0.44029958,21.570169034800042
4451,6283,126.5413349,45.90383053,34,19.18472755,0.460420398,1689.263338,0.4402695,21.570169034800042
4452,6284,126.5421671,45.90738191,34,19.18472755,0.431791918,643.9717882,0.37517524,21.55767390570004
4453,6285,126.5480869,45.91035219,34,19.18472755,0.431791918,848.9626764,0.37517524,21.55767390570004
4454,6286,126.5489196,45.91390353,34,19.18472755,0.399803638,546.0172921,0.36243437,21.55767390570004
4455,6287,126.5429994,45.91093329,34,19.18472755,0.416385521,422.8800699,0.36214807,21.55767390570004
4456,6288,126.5515086,45.90266821,34,19.18472755,0.460420398,1300.64933,0.44339202,21.570169034800042
4457,6289,126.5472543,45.90680084,34,19.18472755,0.460420398,1090.70401,0.44029958,21.570169034800042
4458,6290,126.5574285,45.905638,34,19.18472755,0.460420398,582.1616796,0.44029958,21.570169034800042
4459,6291,126.5464218,45.90324948,34,19.18472755,0.460420398,595.8701465,0.44029958,21.570169034800042
4460,6292,126.561682,45.90150497,34,19.18472755,0.513618424,938.9462389,0.46545432,20.281482755900026
4461,6293,126.5582617,45.90918928,34,19.18472755,0.460420398,1214.280289,0.44029958,21.570169034800042
4462,6294,126.5625154,45.90505623,34,19.18472755,0.513618424,914.6037429,0.46424474,20.30409626530003
4463,6295,126.5540074,45.91332216,34,19.18472755,0.431791918,585.120993,0.37517524,21.55767390570004
4464,6296,126.5531744,45.90977085,34,19.18472755,0.431791918,1214.640272,0.37517524,21.55767390570004
4473,6305,126.559095,45.91274057,34,19.18472755,0.460420398,724.5137821,0.44029958,21.570169034800042
4500,6337,126.5404081,45.92216837,34,19.18472755,0.384397242,1428.879467,0.36023719,21.55767390570004
4501,6338,126.5463294,45.92513875,34,19.18472755,0.384397242,728.9960254,0.36023719,21.55767390570004
4502,6339,126.5412405,45.92571975,34,19.18472755,0.384397242,433.6746952,0.36023719,21.55767390570004
4503,6340,126.533558,45.93753537,34,19.18472755,0.431791918,157.8913556,0.37580289,21.55767390570004
4504,6341,126.5454967,45.9215874,34,19.18472755,0.384397242,2619.59656,0.36023719,21.58266416390004
4505,6342,126.5497524,45.91745487,34,19.18472755,0.384397242,466.9145472,0.36023719,21.55767390570004
4506,6343,126.5438317,45.91448467,34,19.18472755,0.384397242,1267.118306,0.36023719,21.55767390570004
4507,6344,126.5446642,45.91803603,34,19.18472755,0.384397242,718.6752393,0.36023719,21.55767390570004
4508,6345,126.560762,45.91984311,34,19.18472755,0.460420398,1119.702956,0.44186276,21.570169034800042
4509,6346,126.5556736,45.92042477,34,19.18472755,0.416385521,607.1053511,0.36214807,21.55767390570004
4510,6347,126.5615956,45.92339438,34,19.18472755,0.460420398,629.9082424,0.44186276,21.570169034800042
4511,6348,126.5514182,45.92455752,34,19.18472755,0.384397242,681.3566742,0.36023719,21.55767390570004
4512,6349,126.5505852,45.9210062,34,19.18472755,0.384397242,808.2136072,0.36023719,21.55767390570004
4513,6350,126.5522513,45.92810884,34,19.18472755,0.40809458,901.1827907,0.36255441,21.55767390570004
4514,6351,126.5598411,45.93818119,34,19.18472755,0.513618424,273.2851778,0.46652944,20.22494898240003
4515,6352,126.5429054,45.93282251,34,19.18472755,0.40809458,580.7039012,0.36255441,21.55767390570004
4516,6353,126.543738,45.93637388,34,19.18472755,0.431791918,2731.135463,0.37580289,21.58266416390004
4517,6354,126.5488279,45.93579278,34,19.18472755,0.431791918,838.7828944,0.37580289,21.55767390570004
4518,6356,126.5394805,45.94050613,34,19.18472755,0.460420398,521.8352536,0.44170323,21.570169034800042
4519,6357,126.547995,45.93224145,34,19.18472755,0.416385521,703.187182,0.36214807,21.55767390570004
4520,6358,126.5420729,45.92927113,34,19.18472755,0.384397242,707.5274393,0.36023719,21.55767390570004
4521,6359,126.5471621,45.9286901,34,19.18472755,0.384397242,389.7301135,0.36023719,21.55767390570004
4522,6360,126.5530844,45.93166016,34,19.18472755,0.431791918,724.7367672,0.37580289,21.55767390570004
4523,6362,126.5445708,45.93992524,34,19.18472755,0.460420398,1866.110607,0.44173331,21.570169034800042
4524,6364,126.5573403,45.92752735,34,19.18472755,0.431791918,648.0891503,0.37580289,21.55767390570004
4526,6368,126.5666841,45.92281246,34,19.18472755,0.460420398,377.3543914,0.44219529,21.570169034800042
4527,6369,126.5565069,45.92397607,34,19.18472755,0.416385521,773.5473903,0.36214807,21.55767390570004
4528,6370,126.5658502,45.91926123,34,19.18472755,0.460420398,1486.937449,0.44219529,21.570169034800042
4529,6371,126.5548405,45.91687347,34,19.18472755,0.416385521,820.6632662,0.36214807,21.55767390570004
4530,6372,126.5599284,45.91629184,34,19.18472755,0.460420398,1286.116065,0.44173331,21.570169034800042
4535,6377,126.5650163,45.91570999,34,19.18472755,0.460420398,1277.488677,0.44076156,21.570169034800042
